Row_ID,Order_ID,Customer_ID,Product_ID,Delivery_ID,Sales
7259,CA-2017-157000,AM-10360,OFF-ST-10001328,6240,"37,224"
7260,CA-2017-130162,JH-15910,OFF-ST-10001328,7260,"93,06"
7261,CA-2015-151078,RF-19840,OFF-ST-10001328,7261,"49,632"
7262,CA-2016-161214,SF-20965,OFF-ST-10001328,7262,"77,55"
7263,CA-2017-155383,SC-20680,OFF-ST-10001328,7263,"46,53"
7264,US-2018-162670,MF-18250,OFF-ST-10001328,4880,"62,04"
7265,CA-2016-167255,RH-19510,OFF-ST-10001328,6404,"15,51"
7266,CA-2016-149601,TB-21625,OFF-ST-10001328,7266,"77,55"
7267,CA-2015-116239,CL-12565,OFF-ST-10001370,7267,"354,9"
7268,CA-2018-168102,CP-12340,OFF-ST-10001370,7268,"113,568"
7269,CA-2018-161956,DR-12880,OFF-ST-10001370,814,"354,9"
7270,CA-2015-139598,MG-17695,OFF-ST-10001370,2398,"227,136"
7271,CA-2017-108875,CL-12700,OFF-ST-10001370,1345,"511,056"
7272,CA-2018-145807,SB-20170,OFF-ST-10001370,7272,"354,9"
7273,CA-2017-156748,BS-11755,OFF-ST-10001370,280,"496,86"
7274,CA-2018-152975,RB-19705,OFF-ST-10001370,590,"70,98"
7275,CA-2018-107720,VM-21685,OFF-ST-10001414,7275,"46,26"
7276,CA-2017-126004,BM-11140,OFF-ST-10001418,1124,"182,94"
7277,CA-2018-118402,JO-15280,OFF-ST-10001418,7277,"243,92"
7278,CA-2016-126725,BS-11665,OFF-ST-10001418,397,"304,9"
7279,CA-2018-146346,RA-19945,OFF-ST-10001418,7279,"146,352"
7280,US-2018-129203,BM-11575,OFF-ST-10001418,7280,"195,136"
7281,CA-2017-166674,RB-19360,OFF-ST-10001469,2603,"161,94"
7282,CA-2017-141397,RC-19825,OFF-ST-10001469,667,"161,94"
7283,CA-2015-124646,DV-13465,OFF-ST-10001469,7208,"161,94"
7284,US-2015-146353,JE-15610,OFF-ST-10001469,4334,"269,9"
7285,CA-2015-125542,NB-18655,OFF-ST-10001469,4818,"172,736"
7286,CA-2015-131009,SC-20380,OFF-ST-10001469,370,"129,552"
7287,CA-2017-124254,TB-21175,OFF-ST-10001469,5934,"129,552"
7288,US-2017-148803,LR-16915,OFF-ST-10001476,7288,"85,224"
7289,CA-2018-131695,RA-19285,OFF-ST-10001476,1233,"248,57"
7290,CA-2018-116939,AG-10900,OFF-ST-10001476,7290,"177,55"
7291,CA-2016-134201,EH-14125,OFF-ST-10001476,2959,"142,04"
7292,CA-2017-102561,NK-18490,OFF-ST-10001476,2755,"284,08"
7293,CA-2015-149958,AS-10240,OFF-ST-10001490,1150,"142,776"
7294,CA-2016-146563,CB-12025,OFF-ST-10001490,1857,"999,432"
7295,CA-2018-167703,MC-17575,OFF-ST-10001490,3962,"285,552"
7296,CA-2017-168354,RH-19510,OFF-ST-10001490,770,"1606,23"
7297,CA-2015-100895,SV-20785,OFF-ST-10001490,3260,"356,94"
7298,CA-2016-135020,MS-17770,OFF-ST-10001490,3504,"535,41"
7299,CA-2015-121006,SC-20020,OFF-ST-10001490,827,"535,41"
7300,CA-2018-107132,SC-20260,OFF-ST-10001490,3618,"713,88"
7301,CA-2016-121188,CB-12025,OFF-ST-10001490,210,"892,35"
7302,CA-2015-127866,JD-15895,OFF-ST-10001490,3083,"535,41"
7303,CA-2018-119284,TS-21205,OFF-ST-10001490,1666,"142,776"
7304,CA-2017-168774,RP-19855,OFF-ST-10001490,7304,"535,41"
7305,US-2017-144057,CV-12805,OFF-ST-10001490,2124,"856,656"
7306,CA-2016-120880,JL-15850,OFF-ST-10001496,4193,"540,57"
7307,CA-2017-165169,JL-15235,OFF-ST-10001496,2547,"360,38"
7308,CA-2017-158694,AI-10855,OFF-ST-10001496,1019,"720,76"
7309,CA-2018-100951,NC-18625,OFF-ST-10001496,7309,"720,76"
7310,CA-2018-102155,RR-19525,OFF-ST-10001496,6684,"360,38"
7311,CA-2016-134075,HA-14905,OFF-ST-10001496,1682,"360,38"
7312,CA-2015-106726,RS-19765,OFF-ST-10001496,7312,"1261,33"
7313,CA-2017-101791,BS-11665,OFF-ST-10001496,1262,"1297,368"
7314,CA-2018-166093,RW-19540,OFF-ST-10001496,2178,"540,57"
7315,US-2017-139262,LC-16960,OFF-ST-10001496,3949,"432,456"
7316,CA-2017-112109,JE-15715,OFF-ST-10001505,722,"33,488"
7317,CA-2017-137729,BF-11005,OFF-ST-10001505,7317,"5,98"
7318,CA-2016-131779,LE-16810,OFF-ST-10001505,7318,"29,9"
7319,CA-2016-169796,Dp-13240,OFF-ST-10001505,7319,"17,94"
7320,CA-2016-112214,AH-10690,OFF-ST-10001505,1287,"33,488"
7321,CA-2015-114125,GH-14410,OFF-ST-10001505,4277,"23,92"
7322,CA-2016-116512,MC-18100,OFF-ST-10001505,7322,"17,94"
7323,CA-2017-167241,BD-11320,OFF-ST-10001505,1612,"17,94"
7324,CA-2016-146563,CB-12025,OFF-ST-10001511,1857,"724,08"
7325,CA-2018-164329,MM-17920,OFF-ST-10001511,7325,"129,3"
7326,CA-2015-102274,DH-13075,OFF-ST-10001511,2965,"193,95"
7327,US-2018-163790,NL-18310,OFF-ST-10001511,1327,"452,55"
7328,US-2015-113124,NC-18340,OFF-ST-10001511,7328,"129,3"
7329,CA-2018-132619,MS-17770,OFF-ST-10001511,7329,"193,95"
7330,CA-2018-135860,JH-15985,OFF-ST-10001522,4259,"91,99"
7331,CA-2017-123666,SP-20545,OFF-ST-10001522,7331,"459,95"
7332,US-2015-160444,DC-12850,OFF-ST-10001522,7059,"220,776"
7333,CA-2015-110408,AS-10225,OFF-ST-10001522,635,"275,97"
7334,CA-2018-120705,MG-17875,OFF-ST-10001522,7334,"147,184"
7335,US-2018-125717,DS-13030,OFF-ST-10001522,1223,"147,184"
7336,US-2018-162670,MF-18250,OFF-ST-10001522,4880,"367,96"
7337,CA-2016-100734,AC-10615,OFF-ST-10001522,4102,"147,184"
7338,CA-2018-139353,JM-15250,OFF-ST-10001522,1176,"147,184"
7339,CA-2016-141565,BG-11035,OFF-ST-10001522,3479,"294,368"
7340,CA-2016-108665,KM-16225,OFF-ST-10001526,1016,"601,65"
7341,CA-2017-146171,JP-16135,OFF-ST-10001526,1643,"481,32"
7342,US-2016-104185,JB-15400,OFF-ST-10001526,7342,"120,33"
7343,CA-2018-146535,FM-14290,OFF-ST-10001526,3491,"1443,96"
7344,CA-2018-120936,CA-12310,OFF-ST-10001526,7344,"481,32"
7345,US-2017-111528,JP-16135,OFF-ST-10001526,4011,"481,32"
7346,US-2017-165505,CB-12535,OFF-ST-10001526,3072,"1564,29"
7347,CA-2016-147690,SC-20020,OFF-ST-10001526,7347,"577,584"
7348,CA-2017-165218,RW-19630,OFF-ST-10001558,4815,"12,992"
7349,CA-2017-164735,TB-21400,OFF-ST-10001558,7349,"81,2"
7350,CA-2017-115588,AF-10885,OFF-ST-10001558,7350,"38,976"
7351,CA-2016-164336,MW-18220,OFF-ST-10001558,7351,"38,976"
7352,CA-2017-162187,NS-18640,OFF-ST-10001558,584,"64,96"
7353,CA-2015-165764,SH-20395,OFF-ST-10001558,1073,"25,984"
7354,CA-2017-118689,TC-20980,OFF-ST-10001558,2866,"32,48"
7355,CA-2017-149762,RD-19720,OFF-ST-10001558,30,"48,72"
7356,CA-2018-140151,RB-19360,OFF-ST-10001558,6527,"32,48"
7357,CA-2016-149601,TB-21625,OFF-ST-10001558,7266,"16,24"
7358,US-2015-169390,CS-12250,OFF-ST-10001558,7358,"64,96"
7359,CA-2017-108987,AG-10675,OFF-ST-10001580,222,"35,952"
7360,CA-2018-130841,MH-17620,OFF-ST-10001580,3371,"14,98"
7361,CA-2017-146836,CC-12475,OFF-ST-10001580,3432,"44,94"
7362,CA-2018-143567,TB-21175,OFF-ST-10001580,267,"59,92"
7363,CA-2017-117408,TP-21130,OFF-ST-10001580,7363,"23,968"
7364,CA-2016-124919,SP-20650,OFF-ST-10001590,6243,"80,88"
7365,US-2016-159982,DR-12880,OFF-ST-10001590,1321,"53,92"
7366,CA-2016-121391,AA-10315,OFF-ST-10001590,7366,"26,96"
7367,CA-2017-145240,BG-11740,OFF-ST-10001590,7367,"10,784"
7368,CA-2017-118759,MB-17305,OFF-ST-10001590,483,"40,44"
7369,CA-2018-102967,MG-17890,OFF-ST-10001590,7369,"67,4"
7370,CA-2017-146157,RD-19720,OFF-ST-10001590,6156,"21,568"
7371,CA-2017-146325,DS-13180,OFF-ST-10001590,352,"134,8"
7372,CA-2015-146703,PO-18865,OFF-ST-10001713,7372,"211,96"
7373,CA-2015-123344,JD-16060,OFF-ST-10001713,7373,"211,96"
7374,US-2017-152051,TS-21160,OFF-ST-10001713,560,"254,352"
7375,CA-2017-116344,JO-15145,OFF-ST-10001713,7375,"84,784"
7376,CA-2016-102016,TM-21010,OFF-ST-10001713,3283,"105,98"
7377,CA-2016-163181,AB-10105,OFF-ST-10001713,875,"84,784"
7378,CA-2018-100650,DK-13225,OFF-ST-10001780,7378,"1295,78"
7379,CA-2016-121720,JE-15610,OFF-ST-10001780,594,"1036,624"
7380,CA-2018-112333,KF-16285,OFF-ST-10001780,2267,"2591,56"
7381,CA-2017-137743,KH-16360,OFF-ST-10001780,5528,"1036,624"
7382,CA-2017-125087,TH-21115,OFF-ST-10001780,551,"1554,936"
7383,CA-2015-113362,AJ-10960,OFF-ST-10001809,5011,"449,15"
7384,US-2016-120161,LM-17065,OFF-ST-10001809,7384,"646,776"
7385,CA-2015-124429,MH-17785,OFF-ST-10001809,1916,"359,32"
7386,US-2018-120418,BC-11125,OFF-ST-10001809,375,"215,592"
7387,CA-2018-147361,SB-20290,OFF-ST-10001809,7387,"628,81"
7388,CA-2016-128027,CM-12385,OFF-ST-10001809,7388,"269,49"
7389,CA-2018-135650,AC-10660,OFF-ST-10001809,7389,"143,728"
7390,CA-2017-139010,MC-17635,OFF-ST-10001809,3383,"449,15"
7391,CA-2018-105333,VP-21730,OFF-ST-10001809,7391,"269,49"
7392,CA-2016-150714,KH-16690,OFF-ST-10001809,2429,"718,64"
7393,CA-2018-111591,PS-18970,OFF-ST-10001809,1292,"359,32"
7394,CA-2016-104514,CB-12535,OFF-ST-10001837,2748,"85,52"
7395,CA-2018-152709,DB-13210,OFF-ST-10001837,7395,"85,52"
7396,CA-2018-108854,DM-13345,OFF-ST-10001837,3838,"42,76"
7397,CA-2018-151596,BP-11050,OFF-ST-10001837,7397,"42,76"
7398,CA-2015-144029,MM-18055,OFF-ST-10001837,692,"102,624"
7399,US-2018-161935,JL-15835,OFF-ST-10001837,1386,"239,456"
7400,CA-2017-118101,SN-20560,OFF-ST-10001837,3542,"171,04"
7401,CA-2016-107902,SM-20950,OFF-ST-10001837,7401,"470,36"
7402,US-2017-111290,DK-13375,OFF-ST-10001932,2797,"965,85"
7403,US-2018-133200,DB-13555,OFF-ST-10001932,39,"772,68"
7404,CA-2017-161025,GM-14440,OFF-ST-10001932,7404,"772,68"
7405,CA-2018-120019,NG-18355,OFF-ST-10001932,7405,"579,51"
7406,CA-2017-123358,BT-11680,OFF-ST-10001932,2535,"579,51"
7407,CA-2016-132465,DM-13525,OFF-ST-10001932,906,"772,68"
7408,CA-2015-109680,VP-21760,OFF-ST-10001932,7408,"386,34"
7409,US-2017-135720,FM-14380,OFF-ST-10001963,7409,"243,384"
7410,CA-2015-106439,GG-14650,OFF-ST-10001963,660,"405,64"
7411,CA-2018-137022,SW-20275,OFF-ST-10001963,7411,"811,28"
7412,CA-2016-115945,AB-10165,OFF-ST-10001963,3216,"304,23"
7413,CA-2017-106530,CL-12565,OFF-ST-10002011,6521,"1006,056"
7414,CA-2015-119375,YC-21895,OFF-ST-10002011,1294,"2934,33"
7415,US-2015-106299,NZ-18565,OFF-ST-10002011,3872,"838,38"
7416,CA-2018-105333,VP-21730,OFF-ST-10002182,7391,"83,56"
7417,CA-2016-117884,DC-13285,OFF-ST-10002182,7417,"150,408"
7418,CA-2018-112473,JL-15505,OFF-ST-10002182,7418,"50,136"
7419,CA-2018-104745,GT-14755,OFF-ST-10002205,6296,"53,424"
7420,CA-2017-105494,PC-18745,OFF-ST-10002205,4305,"155,82"
7421,US-2015-112872,RC-19960,OFF-ST-10002205,1961,"53,424"
7422,US-2017-108455,MK-18160,OFF-ST-10002214,6375,"33,87"
7423,CA-2018-147361,SB-20290,OFF-ST-10002214,7387,"56,45"
7424,CA-2018-134607,HL-15040,OFF-ST-10002214,7424,"22,58"
7425,US-2017-140809,CK-12760,OFF-ST-10002214,7425,"56,45"
7426,CA-2018-152583,RA-19945,OFF-ST-10002214,1550,"54,192"
7427,CA-2015-140228,GB-14530,OFF-ST-10002214,5399,"27,096"
7428,CA-2018-115546,AH-10465,OFF-ST-10002214,7428,"22,58"
7429,CA-2015-120278,MS-17365,OFF-ST-10002214,2208,"22,58"
7430,CA-2016-166492,RP-19390,OFF-ST-10002214,6379,"22,58"
7431,CA-2015-131926,DW-13480,OFF-ST-10002276,698,"166,72"
7432,CA-2018-112809,RA-19915,OFF-ST-10002276,3643,"200,064"
7433,CA-2017-124667,BD-11770,OFF-ST-10002276,643,"83,36"
7434,CA-2017-141957,JG-15310,OFF-ST-10002276,2655,"66,688"
7435,CA-2018-103443,AT-10735,OFF-ST-10002276,922,"166,72"
7436,CA-2015-126361,VD-21670,OFF-ST-10002289,2430,"158,9"
7437,CA-2018-159597,MC-17590,OFF-ST-10002289,7437,"63,56"
7438,CA-2018-161578,RB-19465,OFF-ST-10002289,6526,"158,9"
7439,CA-2016-102260,SJ-20125,OFF-ST-10002289,2723,"25,424"
7440,CA-2017-114727,LS-16945,OFF-ST-10002292,475,"593,568"
7441,US-2017-155768,LB-16795,OFF-ST-10002292,940,"1112,94"
7442,US-2018-156356,ND-18370,OFF-ST-10002301,3513,"32,544"
7443,US-2015-138247,BF-11170,OFF-ST-10002301,342,"20,34"
7444,CA-2018-164042,KL-16645,OFF-ST-10002301,2264,"48,816"
7445,US-2015-107405,TS-21205,OFF-ST-10002301,7445,"16,272"
7446,CA-2018-105487,CS-12250,OFF-ST-10002301,7446,"40,68"
7447,CA-2017-127243,DS-13180,OFF-ST-10002301,524,"32,544"
7448,US-2018-123862,JF-15190,OFF-ST-10002301,5231,"61,02"
7449,CA-2018-104864,JS-15685,OFF-ST-10002301,2366,"81,36"
7450,CA-2015-158225,SE-20110,OFF-ST-10002301,7121,"40,68"
7451,CA-2015-127131,HR-14830,OFF-ST-10002344,4729,"485,88"
7452,US-2017-108504,PP-18955,OFF-ST-10002344,169,"80,98"
7453,CA-2015-122882,SB-20290,OFF-ST-10002344,997,"64,784"
7454,CA-2017-121671,AA-10480,OFF-ST-10002344,6056,"242,94"
7455,CA-2018-106068,RB-19330,OFF-ST-10002344,3578,"259,136"
7456,CA-2015-156587,AB-10015,OFF-ST-10002344,744,"242,94"
7457,CA-2016-162964,MF-18250,OFF-ST-10002344,4973,"64,784"
7458,US-2018-122672,HG-14965,OFF-ST-10002344,7458,"194,352"
7459,CA-2018-145226,DL-13315,OFF-ST-10002352,1741,"31,92"
7460,US-2018-139465,MR-17545,OFF-ST-10002352,4468,"63,84"
7461,CA-2015-157924,HA-14920,OFF-ST-10002352,244,"31,92"
7462,CA-2018-169929,LS-17200,OFF-ST-10002352,7462,"39,9"
7463,US-2016-164238,JW-15955,OFF-ST-10002352,20,"44,688"
7464,CA-2018-101637,AC-10615,OFF-ST-10002352,7464,"12,768"
7465,CA-2015-139451,DN-13690,OFF-ST-10002370,2875,"21,39"
7466,US-2018-120418,BC-11125,OFF-ST-10002370,375,"68,448"
7467,CA-2016-122371,BS-11800,OFF-ST-10002370,4816,"64,17"
7468,CA-2018-151484,CV-12805,OFF-ST-10002370,1175,"51,336"
7469,CA-2018-154074,BW-11110,OFF-ST-10002370,476,"149,73"
7470,CA-2017-135965,SZ-20035,OFF-ST-10002370,7470,"128,34"
7471,CA-2017-155516,MK-17905,OFF-ST-10002406,88,"104,79"
7472,CA-2017-109057,TT-21460,OFF-ST-10002406,7472,"23,952"
7473,CA-2015-168592,DP-13390,OFF-ST-10002406,2518,"14,97"
7474,US-2016-118906,KB-16585,OFF-ST-10002406,7474,"89,82"
7475,US-2017-117793,MA-17560,OFF-ST-10002406,5480,"14,97"
7476,CA-2016-149846,SB-20185,OFF-ST-10002406,5600,"104,79"
7477,US-2015-117135,NP-18325,OFF-ST-10002444,1609,"36,84"
7478,CA-2015-106803,DC-13285,OFF-ST-10002444,7478,"24,56"
7479,CA-2015-138296,RC-19825,OFF-ST-10002444,7479,"24,56"
7480,CA-2018-100811,CC-12475,OFF-ST-10002444,6006,"39,296"
7481,CA-2016-158421,GB-14575,OFF-ST-10002444,249,"85,96"
7482,CA-2016-136105,SZ-20035,OFF-ST-10002444,7482,"24,56"
7483,CA-2016-163055,DS-13180,OFF-ST-10002485,1996,"21,98"
7484,US-2015-140452,BK-11260,OFF-ST-10002485,1241,"35,168"
7485,CA-2017-163776,JS-16030,OFF-ST-10002485,149,"87,92"
7486,CA-2018-139437,RD-19585,OFF-ST-10002485,7486,"87,92"
7487,CA-2017-144764,RL-19615,OFF-ST-10002485,5295,"35,168"
7488,CA-2017-131380,CC-12220,OFF-ST-10002485,6011,"87,92"
7489,CA-2018-121160,FM-14290,OFF-ST-10002485,3710,"52,752"
7490,US-2018-107979,FO-14305,OFF-ST-10002485,3547,"35,168"
7491,CA-2018-115364,OT-18730,OFF-ST-10002486,7491,"83,76"
7492,CA-2018-152807,MC-18100,OFF-ST-10002486,1668,"11,168"
7493,CA-2016-105599,MC-17275,OFF-ST-10002486,2005,"13,96"
7494,CA-2018-100601,JK-15370,OFF-ST-10002486,7494,"48,86"
7495,CA-2017-147137,AA-10645,OFF-ST-10002486,54,"27,92"
7496,CA-2016-130218,SG-20470,OFF-ST-10002486,5229,"27,92"
7497,CA-2016-162166,NM-18520,OFF-ST-10002486,6441,"41,88"
7498,US-2015-127978,JS-15595,OFF-ST-10002486,68,"44,672"
7499,CA-2016-127110,CH-12070,OFF-ST-10002554,6613,"78,256"
7500,CA-2016-146486,DV-13465,OFF-ST-10002554,4887,"244,55"
7501,CA-2018-116946,TS-21505,OFF-ST-10002554,11,"78,256"
7502,CA-2018-121083,JF-15190,OFF-ST-10002554,2981,"195,64"
7503,US-2017-105830,DB-13660,OFF-ST-10002554,7503,"156,512"
7504,CA-2016-137113,TW-21025,OFF-ST-10002554,365,"146,73"
7505,CA-2015-166730,DD-13570,OFF-ST-10002554,7505,"39,128"
7506,CA-2016-104038,LO-17170,OFF-ST-10002554,6483,"146,73"
7507,CA-2017-129280,SM-20905,OFF-ST-10002554,1177,"195,64"
7508,CA-2016-125178,MZ-17515,OFF-ST-10002562,7508,"15,008"
7509,CA-2015-162866,Co-12640,OFF-ST-10002562,1082,"30,016"
7510,CA-2017-164154,NZ-18565,OFF-ST-10002562,3826,"37,52"
7511,CA-2017-145548,EB-13750,OFF-ST-10002562,643,"28,14"
7512,CA-2017-120824,AW-10930,OFF-ST-10002562,247,"67,536"
7513,CA-2016-103870,SP-20860,OFF-ST-10002562,110,"22,512"
7514,CA-2017-122133,JR-15670,OFF-ST-10002574,7514,"552,56"
7515,CA-2018-166576,JM-15865,OFF-ST-10002574,7515,"221,024"
7516,CA-2015-103191,VG-21805,OFF-ST-10002574,7516,"331,536"
7517,CA-2016-130365,ZC-21910,OFF-ST-10002574,622,"221,024"
7518,US-2017-114013,SC-20770,OFF-ST-10002574,731,"552,56"
7519,CA-2017-113978,TS-21505,OFF-ST-10002574,2450,"331,536"
7520,CA-2015-169642,BB-10990,OFF-ST-10002574,7520,"276,28"
7521,CA-2015-136336,DB-13555,OFF-ST-10002574,7521,"828,84"
7522,US-2016-130512,SM-20320,OFF-ST-10002574,4679,"663,072"
7523,CA-2018-166835,DK-13375,OFF-ST-10002574,7523,"221,024"
7524,CA-2017-164511,DJ-13630,OFF-ST-10002583,4279,"64,96"
7525,CA-2017-130477,LC-17140,OFF-ST-10002583,5636,"64,96"
7526,CA-2018-164168,LS-16975,OFF-ST-10002583,1151,"77,952"
7527,CA-2015-142965,SW-20245,OFF-ST-10002583,3590,"25,984"
7528,CA-2017-131205,AA-10645,OFF-ST-10002583,1445,"129,92"
7529,CA-2016-138492,FC-14335,OFF-ST-10002583,7529,"51,968"
7530,CA-2015-168368,GA-14725,OFF-ST-10002583,348,"64,96"
7531,CA-2015-127586,CS-12400,OFF-ST-10002615,7531,"310,12"
7532,CA-2017-108434,JG-15160,OFF-ST-10002615,7532,"465,18"
7533,CA-2017-144218,JD-15895,OFF-ST-10002615,7533,"1085,42"
7534,CA-2016-156755,YS-21880,OFF-ST-10002615,7534,"465,18"
7535,CA-2015-124856,LD-17005,OFF-ST-10002615,945,"1395,54"
7536,CA-2018-164112,ND-18460,OFF-ST-10002615,7536,"1085,42"
7537,CA-2018-147207,TS-21655,OFF-ST-10002615,1949,"372,144"
7538,CA-2018-129294,KD-16615,OFF-ST-10002615,2182,"310,12"
7539,CA-2015-144666,JP-15520,OFF-ST-10002743,38,"340,92"
7540,CA-2015-112326,PO-19195,OFF-ST-10002743,4539,"272,736"
7541,CA-2016-124800,RW-19540,OFF-ST-10002743,2533,"363,648"
7542,CA-2018-154410,MD-17860,OFF-ST-10002743,7542,"909,12"
7543,US-2017-160528,MH-18115,OFF-ST-10002743,1757,"727,296"
7544,CA-2017-135776,EH-13765,OFF-ST-10002743,2707,"227,28"
7545,US-2018-147886,DH-13075,OFF-ST-10002743,1041,"795,48"
7546,CA-2016-143364,TG-21310,OFF-ST-10002743,45,"272,736"
7547,CA-2018-151750,JM-15250,OFF-ST-10002743,580,"454,56"
7548,CA-2017-161746,CS-11950,OFF-ST-10002743,767,"340,92"
7549,CA-2017-142545,JD-15895,OFF-ST-10002756,1163,"1082,48"
7550,CA-2016-142601,DE-13255,OFF-ST-10002756,5829,"947,17"
7551,CA-2017-127138,DK-13225,OFF-ST-10002756,629,"676,55"
7552,CA-2018-121398,FH-14365,OFF-ST-10002756,3854,"270,62"
7553,CA-2018-157413,BW-11065,OFF-ST-10002756,7553,"324,744"
7554,CA-2016-110863,AA-10645,OFF-ST-10002756,450,"541,24"
7555,CA-2018-101805,SH-19975,OFF-ST-10002756,850,"541,24"
7556,CA-2018-163139,CC-12670,OFF-ST-10002790,4323,"221,55"
7557,CA-2018-110821,CK-12205,OFF-ST-10002790,7557,"118,16"
7558,CA-2018-151799,BF-11170,OFF-ST-10002790,1981,"73,85"
7559,US-2015-159611,KB-16315,OFF-ST-10002790,1736,"118,16"
7560,CA-2017-131093,TS-21610,OFF-ST-10002790,7560,"295,4"
7561,US-2016-163783,DR-12940,OFF-ST-10002957,7561,"12,672"
7562,US-2018-131849,GH-14410,OFF-ST-10002957,1631,"26,4"
7563,CA-2015-133424,Dl-13600,OFF-ST-10002957,5448,"15,84"
7564,CA-2018-142342,AJ-10795,OFF-ST-10002957,102,"10,56"
7565,CA-2017-104311,AS-10090,OFF-ST-10002957,5341,"12,672"
7566,US-2018-107272,TS-21610,OFF-ST-10002974,4258,"243,992"
7567,CA-2015-164973,NM-18445,OFF-ST-10002974,501,"43,57"
7568,CA-2018-118640,CS-11950,OFF-ST-10002974,1090,"69,712"
7569,CA-2016-166135,SC-20440,OFF-ST-10002974,7569,"139,424"
7570,CA-2018-141929,RA-19285,OFF-ST-10002974,4707,"217,85"
7571,CA-2018-138149,WB-21850,OFF-ST-10002974,2564,"130,71"
7572,US-2018-148831,AH-10210,OFF-ST-10002974,7572,"348,56"
7573,CA-2017-115756,PK-19075,OFF-ST-10003058,488,"70,95"
7574,CA-2017-149979,RA-19915,OFF-ST-10003058,453,"118,25"
7575,US-2016-126977,PF-19120,OFF-ST-10003058,74,"94,6"
7576,CA-2016-138954,MH-17785,OFF-ST-10003058,2857,"70,95"
7577,CA-2015-117464,NP-18325,OFF-ST-10003058,236,"236,5"
7578,CA-2018-122798,SV-20935,OFF-ST-10003058,6818,"118,25"
7579,CA-2016-102036,CS-12130,OFF-ST-10003123,7579,"199,74"
7580,CA-2015-152345,ST-20530,OFF-ST-10003123,7580,"33,29"
7581,CA-2018-132647,GH-14410,OFF-ST-10003123,6188,"166,45"
7582,CA-2018-100825,KD-16495,OFF-ST-10003123,7582,"99,87"
7583,CA-2015-167927,XP-21865,OFF-ST-10003123,1274,"66,58"
7584,CA-2017-101161,BW-11110,OFF-ST-10003123,1468,"99,87"
7585,US-2018-107888,CC-12220,OFF-ST-10003123,1453,"33,29"
7586,US-2018-143175,GA-14515,OFF-ST-10003123,7586,"99,87"
7587,CA-2018-105543,BG-11695,OFF-ST-10003123,7587,"33,29"
7588,US-2015-164644,JL-15850,OFF-ST-10003123,7588,"26,632"
7589,CA-2018-163979,KH-16690,OFF-ST-10003208,7589,"725,84"
7590,US-2017-143819,KD-16270,OFF-ST-10003208,1809,"362,92"
7591,CA-2016-104626,DR-12940,OFF-ST-10003208,650,"1088,76"
7592,CA-2018-152912,BM-11650,OFF-ST-10003208,4741,"1633,14"
7593,CA-2018-152912,BM-11650,OFF-ST-10003208,4741,"544,38"
7594,CA-2018-148404,Dp-13240,OFF-ST-10003208,1795,"580,672"
7595,CA-2016-157322,RH-19600,OFF-ST-10003208,637,"435,504"
7596,CA-2018-130309,GB-14575,OFF-ST-10003208,7596,"544,38"
7597,CA-2018-108539,SC-20725,OFF-ST-10003208,3601,"725,84"
7598,CA-2015-115889,SH-20395,OFF-ST-10003208,7598,"362,92"
7599,CA-2016-123939,MS-17710,OFF-ST-10003208,5501,"435,504"
7600,CA-2015-125612,BK-11260,OFF-ST-10003221,5955,"21,36"
7601,CA-2015-114510,JF-15295,OFF-ST-10003221,3792,"21,36"
7602,US-2018-149006,BN-11470,OFF-ST-10003221,7602,"10,68"
7603,CA-2018-139619,ES-14080,OFF-ST-10003282,7603,"95,616"
7604,CA-2018-148929,SP-20620,OFF-ST-10003282,7604,"478,08"
7605,CA-2018-129910,ME-17320,OFF-ST-10003282,7605,"59,76"
7606,CA-2016-111948,AG-10495,OFF-ST-10003282,2309,"418,32"
7607,CA-2017-127369,DB-13060,OFF-ST-10003306,7607,"714,3"
7608,US-2015-167738,JC-16105,OFF-ST-10003306,342,"142,86"
7609,CA-2018-138380,YS-21880,OFF-ST-10003306,7609,"1000,02"
7610,CA-2018-128755,MK-18160,OFF-ST-10003306,5903,"571,44"
7611,CA-2015-143903,KM-16375,OFF-ST-10003306,440,"342,864"
7612,CA-2016-158659,SC-20695,OFF-ST-10003306,7612,"714,3"
7613,CA-2018-119809,YS-21880,OFF-ST-10003306,1092,"1000,02"
7614,US-2018-112347,BS-11380,OFF-ST-10003306,151,"114,288"
7615,CA-2017-139885,EB-13840,OFF-ST-10003324,7615,"212,88"
7616,CA-2018-154137,MT-17815,OFF-ST-10003324,7616,"35,48"
7617,CA-2016-130792,RA-19915,OFF-ST-10003327,2141,"23,832"
7618,CA-2018-148264,LF-17185,OFF-ST-10003327,1348,"29,79"
7619,CA-2015-117765,RB-19465,OFF-ST-10003327,778,"19,86"
7620,CA-2017-113845,FA-14230,OFF-ST-10003327,209,"39,72"
7621,CA-2017-159695,GM-14455,OFF-ST-10003442,7621,"158,368"
7622,US-2018-132444,CD-12280,OFF-ST-10003442,3656,"169,68"
7623,CA-2016-160472,RK-19300,OFF-ST-10003442,4830,"141,4"
7624,CA-2018-103380,BF-11005,OFF-ST-10003442,2235,"56,56"
7625,CA-2015-101931,TS-21370,OFF-ST-10003442,26,"141,4"
7626,CA-2015-160738,KH-16330,OFF-ST-10003442,7626,"45,248"
7627,CA-2017-109925,IM-15070,OFF-ST-10003442,7627,"84,84"
7628,CA-2018-161102,EC-14050,OFF-ST-10003442,1414,"56,56"
